age,gender,department,years,performance,jobsat,income,distance,attrition
43,Male,Research & Development,14,2.7539226337870484,1.309450018641138,76301.0,1.4,0
44,Female,Sales,20,3.7124420341726525,4.116754815488777,30206.0,0.5,1
46,Male,Sales,13,2.7693357787456008,3.0682546875323617,46507.0,8.3,0
37,Male,Research & Development,13,3.37028867860173,2.4812553333675478,67342.0,9.7,0
54,Male,Sales,8,2.8409384583570634,1.8808106176076842,30234.0,0.8,0
40,Male,Research & Development,4,3.3114579774374393,3.050239938768067,49563.0,4.6,0
55,Female,Sales,2,2.7144572076251796,2.228286953173921,67586.0,6.7,0
40,Male,Sales,15,2.839716845214635,4.228490870475875,35903.0,10.2,1
66,Male,Human Resources,14,3.4514901512238563,2.8527602332828574,31341.0,10.4,1
47,Female,Sales,15,3.1314851836887323,3.297742173162732,37844.0,6.5,1
45,Male,Sales,2,1.943480378247662,3.300399681185142,44244.0,8.8,0
45,Female,Research & Development,19,2.661484118471071,1.5075657741941184,33349.0,14.0,1
64,Female,Sales,2,3.524193208157933,3.3526370083353285,46679.0,2.4,0
39,Male,Sales,5,3.7287192501574262,2.8231895367478588,36339.0,1.9,0
66,Male,Sales,12,3.209264580658089,2.991850993884038,30565.0,5.8,0
43,Female,Research & Development,4,2.9790169757131824,2.4175034897259655,30081.0,12.1,0
52,Female,Research & Development,16,2.785104001175265,2.2446548919407845,47246.0,11.0,1
41,Male,Research & Development,7,3.4021157257618837,4.398701615165965,40837.0,3.5,0
51,Female,Research & Development,10,2.8810353612029114,4.415637510452449,66354.0,11.9,0
41,Male,Sales,8,3.9584474289716085,4.68796803138199,62571.0,7.7,0
32,Male,Research & Development,16,3.1173083965141895,2.535508996265328,59329.0,11.8,0
41,Male,Sales,5,2.344447175369358,1.1220759258162671,89168.0,3.4,0
42,Female,Sales,7,3.0376147634168342,3.315216579765786,41849.0,20.3,0
38,Female,Sales,17,1.5837928548529518,2.4979152961679083,71788.0,2.9,1
50,Female,Human Resources,19,2.489721515024063,3.0975146280235033,52685.0,3.9,1
61,Female,Sales,14,3.212095700072748,2.4004601256024762,30760.0,14.1,0
57,Male,Research & Development,9,2.7053991592142457,4.178924780612773,37423.0,7.6,0
47,Male,Research & Development,10,2.053313417762598,4.033388181178889,79712.0,2.5,0
51,Male,Sales,19,3.618846171012223,2.6513243004379823,30368.0,56.3,1
34,Male,Sales,15,3.229850880446947,1.0,36803.0,32.8,0
44,Female,Research & Development,1,2.822673152118991,4.9261766817039865,69746.0,14.6,0
36,Female,Sales,2,3.4146165018547,2.96296374156303,60519.0,6.4,0
41,Male,Sales,12,2.7367772723456163,3.3496584775369036,43462.0,8.8,0
26,Female,Research & Development,2,3.1273968910978613,3.017568423094949,45752.0,4.9,0
69,Male,Research & Development,10,3.521834149058592,1.0,36641.0,5.8,0
61,Male,Sales,3,2.517883618554049,1.4511699518254866,69182.0,7.7,0
42,Male,Research & Development,3,2.3744141748479737,3.250599249373063,37219.0,0.6,0
53,Male,Research & Development,13,3.010016588984546,1.0,42960.0,17.7,0
50,Male,Human Resources,4,2.4819563695694447,2.2081697234639064,67774.0,4.9,0
48,Male,Sales,4,3.48625032724956,2.169789379714512,32073.0,4.1,0
33,Female,Research & Development,5,1.346702144451701,1.0,54410.0,20.7,0
58,Male,Sales,15,2.0571479555670935,5.0,37915.0,0.5,1
56,Female,Research & Development,20,2.817930197104207,3.1367225921156705,42743.0,26.4,1
46,Female,Sales,13,3.439814195956445,1.7673860044009992,87522.0,1.7,1
44,Female,Sales,11,3.903751316351667,1.6232161656034176,39286.0,16.2,0
49,Female,Sales,19,3.3673398091688735,3.022836123431964,63050.0,2.1,1
60,Male,Research & Development,18,3.8035624331451876,2.9489929628702836,30146.0,1.2,0
61,Male,Sales,4,3.366939999680042,2.0106024588788407,129355.0,0.5,0
56,Male,Sales,1,3.2895668507354054,3.44102042674715,75498.0,15.1,0
62,Male,Sales,5,3.601166368405842,2.4426804956134527,30732.0,2.6,0
42,Male,Sales,6,3.526064801180345,3.115892903587519,46007.0,7.9,0
51,Female,Sales,13,3.348798385385476,3.8647928095918553,39975.0,4.9,0
43,Female,Sales,17,3.0690431572433914,2.3913364336978313,110085.0,0.5,1
55,Male,Sales,2,2.9739372409633855,4.488255983485074,149527.0,8.2,0
48,Male,Human Resources,18,2.4524793159828464,4.088435828236758,44422.0,4.5,0
53,Female,Research & Development,8,3.2837938873426142,2.901305104474477,40290.0,5.6,0
48,Female,Research & Development,10,3.7288879699553554,2.0912084129234487,37172.0,10.3,0
57,Male,Research & Development,4,2.6968098503223192,2.7727096087567205,40406.0,0.5,0
38,Male,Research & Development,14,3.5521075619088114,1.910902831882485,51819.0,12.9,0
60,Male,Research & Development,11,3.150375847221832,2.694340698051623,51555.0,2.9,0
39,Female,Sales,15,3.694026977485078,5.0,67368.0,9.2,0
48,Female,Sales,20,2.459911914592261,4.196381272784222,37614.0,18.8,1
47,Male,Research & Development,10,2.663366216316166,2.544655307835839,89106.0,8.0,1
42,Male,Research & Development,11,2.5661985093426516,3.02610152763017,32645.0,2.1,0
60,Female,Sales,10,3.4949356989971445,1.0443405007498792,109955.0,8.2,0
61,Male,Sales,19,2.3678001716166026,3.777281043961464,32095.0,9.6,0
32,Male,Research & Development,3,3.2792402368870848,3.5589726027345367,44136.0,20.3,0
47,Female,Sales,15,2.51970075761578,3.095891900061875,50323.0,5.5,1
54,Male,Sales,5,3.0427846110545933,2.3764760601676724,51271.0,1.7,0
45,Female,Research & Development,10,2.554267148328288,2.6375485577564657,36089.0,4.5,0
42,Male,Sales,12,2.3715801117204034,3.695063200455896,43962.0,4.9,0
37,Male,Human Resources,17,2.7171683994554896,3.952797101625759,48929.0,7.7,0
41,Female,Research & Development,6,3.3212408265397273,3.152201410759235,55430.0,7.8,0
47,Male,Research & Development,12,2.6567150919913782,4.489782857396454,43532.0,12.6,0
43,Female,Sales,19,2.414410997940528,2.3219632243960255,36800.0,1.0,1
41,Male,Sales,16,3.0641517313631192,4.14432934497949,72860.0,7.1,0
44,Male,Research & Development,9,2.9815592382383507,1.7988313544550878,81804.0,26.5,0
60,Male,Research & Development,17,2.770288533219014,3.070410796122508,98354.0,4.5,1
39,Female,Sales,8,2.73963895146912,2.9421378583425124,112880.0,1.2,0
48,Female,Sales,19,2.982994077186276,4.8216628996517645,122379.0,0.6,1
39,Female,Sales,9,3.2474202161291137,3.495989967792506,31453.0,12.0,0
36,Male,Research & Development,14,3.689169728358806,1.8319736523291519,33597.0,5.2,0
36,Male,Research & Development,13,3.344264778280362,2.334490477507983,62684.0,1.2,0
58,Male,Sales,14,3.4518943065061065,3.4111571212214553,59329.0,19.3,0
52,Male,Human Resources,1,3.325445853652252,2.0590700946554614,61825.0,3.1,0
40,Male,Research & Development,7,3.0146841376396156,2.8332275788838457,67127.0,8.6,0
48,Female,Sales,17,3.7692545750842545,4.117375719774007,36031.0,4.0,0
48,Male,Research & Development,3,2.7272580811801648,3.313023719949427,77472.0,2.7,0
31,Female,Research & Development,11,2.2654652449887265,2.226317256622462,57805.0,12.2,0
58,Male,Sales,19,3.7757212825061393,4.284099640983649,61645.0,7.0,0
48,Male,Sales,2,2.938652338117159,2.122677670663285,53404.0,2.6,0
27,Male,Sales,12,4.4854056428022275,2.59675265743841,63685.0,2.8,0
48,Male,Research & Development,14,3.053895393965792,1.5319507983354694,55838.0,6.0,0
52,Female,Human Resources,7,3.041458027218622,3.322103636031992,44142.0,14.0,0
41,Male,Human Resources,1,2.7091693779137103,4.624602430003072,43693.0,0.7,0
58,Male,Research & Development,7,2.93931195975988,2.1872125003684317,42843.0,1.0,0
46,Male,Research & Development,6,2.9654574825469058,3.261202040691941,77546.0,5.9,0
58,Male,Research & Development,19,3.356899962919784,4.132656237601574,75449.0,26.5,1
46,Male,Sales,17,2.525489677036148,3.257195321420342,45338.0,12.4,1
62,Female,Sales,10,3.1739299726439048,1.0,52410.0,13.7,0
42,Female,Research & Development,18,3.0534455401074294,2.3832072578845533,43283.0,12.6,1
70,Female,Sales,3,2.983776996914417,3.949490858795169,35091.0,5.3,0
65,Male,Research & Development,15,3.4659894274713583,3.208602776542993,62478.0,8.3,1
43,Male,Research & Development,4,3.2205704143247225,2.632138436701989,62837.0,5.0,0
70,Male,Research & Development,15,2.9715731252067905,4.228126670233078,105544.0,6.1,1
40,Male,Research & Development,10,2.9335182937386426,1.0,55379.0,3.5,0
45,Female,Research & Development,6,3.4236398813590005,2.025306281644662,94455.0,2.4,0
48,Female,Sales,11,3.0286741473052747,4.138651709118655,41216.0,0.5,0
31,Female,Human Resources,20,2.7942314314856413,2.795833486313313,93643.0,8.8,1
40,Female,Research & Development,15,3.2057634056414694,1.5807858240444357,92494.0,14.5,1
36,Male,Research & Development,5,3.046989396882619,2.976082063386313,40869.0,6.4,0
36,Female,Research & Development,19,3.4285202663268746,2.2062020281433377,48245.0,0.9,0
46,Male,Sales,9,3.2683528903617045,3.8398010105377414,46756.0,2.9,0
52,Male,Sales,4,3.647037104380453,5.0,58859.0,3.9,0
38,Male,Sales,20,2.5567222247040706,3.776684631296196,56907.0,5.8,0
29,Male,Sales,1,2.928538312464939,3.2052185103695265,30133.0,9.1,0
44,Female,Research & Development,7,3.53337383649901,4.265003095779161,57265.0,11.7,0
50,Male,Sales,2,3.996803764675115,2.269961958164696,40791.0,5.9,0
47,Male,Research & Development,14,2.4781992485378144,3.8764522427766073,30071.0,19.2,0
60,Male,Sales,11,2.4325292029535586,2.9189380846760136,108599.0,4.7,0
50,Male,Research & Development,20,3.5790300290882375,2.5398407023702796,153443.0,2.5,1
48,Male,Human Resources,3,2.4923344936124385,2.1899586403244413,50195.0,0.5,0
47,Male,Sales,5,2.5457190328321775,3.5909005694883103,76320.0,3.2,0
51,Male,Sales,7,4.313563713208308,3.8037293541420536,34833.0,25.1,0
53,Female,Research & Development,20,4.06080984275326,3.6271361489491083,63982.0,9.1,0
47,Male,Sales,9,3.8345937136806105,4.073595525329401,55046.0,7.3,0
41,Female,Sales,16,2.551054088571022,1.0719447358489362,35598.0,20.8,1
54,Male,Sales,15,2.489829974024424,5.0,34753.0,7.4,0
56,Male,Sales,17,2.231080413931502,4.663861486254212,31902.0,9.8,1
47,Male,Sales,3,2.894673443077111,4.044883860363228,53928.0,4.0,0
38,Male,Research & Development,20,3.4304725778806997,2.005313318128132,32873.0,37.5,1
39,Male,Human Resources,5,2.8462607104907223,2.744343848313405,42275.0,3.4,0
54,Female,Human Resources,10,2.713286817443818,1.9239424616545204,36365.0,8.2,0
46,Male,Research & Development,17,3.839738824146321,3.566796434712641,44320.0,0.9,0
50,Male,Sales,5,3.471369173288649,3.352053498419577,62359.0,32.7,0
51,Female,Sales,15,2.420422533470672,2.484772170225119,79112.0,4.7,1
45,Female,Human Resources,3,2.8576381389830168,5.0,67483.0,5.0,0
36,Male,Research & Development,14,3.364849129005687,5.0,133452.0,11.7,1
31,Male,Research & Development,17,3.442999182734577,4.25155786025859,36642.0,14.4,1
45,Male,Sales,8,2.791695092902464,4.172206108320951,44429.0,14.1,0
48,Male,Sales,18,2.2468318138655436,1.4691740015278232,56330.0,11.9,1
49,Male,Sales,10,2.51813278267062,2.4572598965994965,30805.0,7.5,0
35,Male,Human Resources,7,2.9848040008977024,4.385893779944903,41383.0,11.4,0
30,Female,Sales,1,2.9251049823556046,4.034954310277749,30251.0,0.9,0
47,Female,Sales,11,2.7637127768379512,3.571705482426472,65672.0,23.7,0
58,Female,Research & Development,11,2.6632729123211933,2.6842665631896327,93212.0,14.4,0
46,Male,Research & Development,14,2.5140625120861944,3.3839933289124717,151330.0,10.7,0
49,Male,Research & Development,18,3.0302470789280997,3.4342584687151003,55180.0,4.2,0
45,Male,Sales,12,3.1996154249785027,2.13709569733314,65214.0,35.8,0
62,Male,Research & Development,4,2.601686816166587,2.2736282721470253,200000.0,19.9,0
59,Female,Research & Development,5,3.5044344314535283,3.268429929981176,53902.0,36.9,0
46,Male,Sales,1,3.2903086519143727,1.7364403318341004,41460.0,13.3,0
56,Female,Research & Development,20,3.2456666054108223,1.1769164228315727,57442.0,7.7,1
60,Male,Sales,14,3.2951920832239283,3.7699278593952124,39413.0,16.2,0
47,Female,Research & Development,15,2.8200047162851734,1.405079273904689,47199.0,7.7,0
59,Female,Research & Development,9,3.3976079202773866,5.0,43683.0,4.7,0
56,Male,Sales,3,2.5752089264287275,3.7294146353151416,43455.0,6.3,0
50,Female,Sales,17,2.4912374120725707,5.0,41620.0,1.7,0
50,Male,Research & Development,14,2.645732643762871,4.023201732860243,58248.0,12.2,0
46,Male,Sales,20,2.7267553230919406,3.177492628036397,30540.0,3.0,0
43,Female,Sales,1,2.7442582708341936,3.342774665774796,86299.0,0.5,0
36,Female,Sales,15,2.6727015698971694,1.4554020513505934,34756.0,13.0,1
42,Female,Research & Development,4,2.580892357768782,3.5303904100666497,89866.0,9.0,0
45,Male,Sales,5,2.9086254388047026,2.2363991428768695,78968.0,8.7,0
34,Male,Sales,17,2.395344067111155,4.482543900453974,61024.0,21.1,0
45,Female,Research & Development,13,3.4828394416414903,3.2177408631697104,60939.0,2.9,0
51,Male,Sales,4,2.830795708188879,2.365497318553814,31652.0,17.6,0
44,Female,Research & Development,17,3.9928366079712956,3.9311301172184603,34091.0,4.0,0
48,Female,Sales,11,2.193888217640936,2.264455559590443,34536.0,6.3,1
29,Male,Sales,11,3.185998011021049,1.1023509006569776,38208.0,26.4,0
36,Male,Sales,18,3.349331744997074,1.6103686386996627,59449.0,11.9,0
25,Male,Research & Development,18,3.2929494434400866,1.7976490018698112,35967.0,3.4,1
56,Female,Research & Development,11,3.8055835305524797,2.8326933620386927,32726.0,4.2,0
49,Male,Research & Development,5,3.211496531343138,2.900473708701204,77009.0,3.9,0
35,Male,Sales,8,2.854133564127923,2.641052645339445,32042.0,1.3,0
40,Male,Sales,9,3.1529999937813247,3.793116755535499,32374.0,7.6,0
34,Female,Sales,2,2.970252224502167,2.66542438111215,54039.0,16.0,0
44,Male,Research & Development,7,2.7371733449153663,3.5679867175990587,30778.0,21.2,0
46,Female,Research & Development,5,3.6264052294527134,3.8928631503597844,54278.0,8.9,0
48,Male,Research & Development,6,2.747597475778767,2.5493331683605964,36462.0,16.4,0
52,Male,Sales,4,4.051729395985702,2.2192296372572327,56307.0,10.0,0
43,Male,Sales,6,2.5413662124760483,2.466674351371523,102295.0,19.3,0
49,Male,Research & Development,1,2.4942827695781062,2.2658849083463117,126820.0,3.0,0
57,Male,Research & Development,13,3.2247228736704914,2.6983505883898773,44542.0,6.3,0
40,Male,Sales,12,2.3595723825980537,4.695867725848379,67087.0,12.4,0
35,Male,Research & Development,10,2.990520403913734,2.629783265719278,67620.0,8.8,0
59,Male,Sales,9,2.2079854171664097,2.463798674309572,44716.0,2.7,0
25,Male,Sales,18,3.2069562599668555,1.2472549411024216,53406.0,14.4,1
48,Male,Sales,18,2.996228799009166,2.4442140619129997,41586.0,40.4,1
44,Female,Sales,5,3.156432452079051,2.083450679396246,50492.0,2.3,0
28,Male,Sales,6,3.542519064638921,3.1519881263259726,51529.0,2.0,0
56,Male,Research & Development,16,3.2085590147813914,4.316518425933114,91984.0,27.4,0
30,Male,Sales,9,2.7435750310324427,4.748847450168973,34125.0,3.1,0
57,Male,Sales,9,2.66317158241159,2.130993139489809,69358.0,8.4,0
38,Male,Sales,18,2.9846398305221316,2.473704643238868,67612.0,2.0,0
63,Male,Research & Development,5,2.6123191616509094,3.8267693306250883,43883.0,1.4,0
45,Male,Sales,9,3.2752137252270996,3.540836659528036,62841.0,1.1,0
49,Female,Sales,11,3.042779087894827,4.41749958225667,45090.0,9.3,1
44,Female,Human Resources,10,2.6302501873169053,3.950697978930042,38865.0,1.4,0
31,Male,Research & Development,14,3.1428480499705196,2.4770466459821567,38543.0,1.4,0
43,Male,Sales,4,2.7168266253618008,2.572704975030267,92848.0,32.8,0
54,Female,Sales,6,3.7756236408658697,2.7626545414892565,67012.0,2.1,0
51,Male,Research & Development,3,3.2926191999768513,2.487251724269788,30214.0,13.3,0
44,Female,Sales,4,2.9092834207502287,4.564765257337081,41890.0,1.5,0
46,Male,Human Resources,17,3.865333097365082,3.4031744052916015,101705.0,37.9,0
25,Male,Research & Development,12,2.6418682513932565,4.273343492279359,71527.0,9.8,0
43,Male,Research & Development,6,3.4370832425762345,3.0081793726271826,33092.0,13.3,0
45,Male,Sales,20,2.817393005828965,4.714874493831231,71305.0,12.1,1
63,Male,Sales,7,2.7493483244707018,3.8318052153744175,44301.0,17.6,0
35,Male,Human Resources,3,3.1597236300715883,3.2109671404665767,55281.0,28.6,0
39,Male,Sales,15,3.3900836777147223,3.8038448250562658,42804.0,24.0,0
54,Male,Research & Development,9,3.645018469090304,4.140498613806911,61509.0,13.0,0
30,Male,Human Resources,17,1.8411072576370968,3.578704322552319,69426.0,8.0,0
59,Male,Human Resources,15,3.3436497040725,2.3654937425084164,42963.0,4.4,0
49,Male,Research & Development,1,3.312707509817988,4.02838556656949,50610.0,18.9,0
28,Male,Human Resources,1,2.4217572705640094,2.6718149827904707,64801.0,28.4,0
37,Male,Research & Development,2,3.9516954584138224,1.5253657491861046,84092.0,0.5,0
32,Female,Research & Development,17,2.7054482834852434,3.299869731942221,46875.0,1.1,0
46,Male,Sales,13,3.374499568069209,1.344041560094457,36254.0,13.9,0
55,Female,Sales,15,3.721309400733026,1.1227880385829228,32573.0,11.5,0
57,Male,Sales,19,2.7849623899711173,3.0976390467642854,69235.0,4.4,1
55,Female,Sales,9,3.906443677967217,2.7847629667097964,85634.0,4.0,0
49,Female,Sales,16,3.6332169702295913,5.0,31525.0,7.6,0
54,Female,Human Resources,5,3.1310958720133972,2.807515739312136,73560.0,1.7,0
55,Female,Research & Development,17,3.302756571162658,2.040788341202731,58431.0,7.9,0
32,Male,Sales,1,3.931446837468023,2.115813487734492,46662.0,0.5,0
38,Female,Research & Development,11,3.225872148081492,2.7051280331231244,75221.0,2.2,0
38,Female,Sales,4,3.256288375572009,1.6807547895433148,73387.0,9.2,0
35,Female,Sales,13,2.774071111865024,4.333621990557451,38915.0,1.1,0
49,Female,Research & Development,6,2.894588443072483,2.002316082597689,62735.0,2.6,1
41,Female,Sales,20,2.9318551659742162,4.985278223196648,48868.0,7.8,1
35,Male,Research & Development,12,3.369234275242871,2.78847577365621,48253.0,12.3,0
62,Female,Research & Development,4,3.0627229062016825,2.775533096878906,31541.0,6.8,0
26,Male,Sales,4,2.521511187480442,2.0097635277673414,140088.0,1.6,0
65,Female,Research & Development,4,2.8601561503971467,2.309457017761611,32489.0,41.6,0
41,Female,Sales,16,2.7027041528462017,3.2434905631502344,34737.0,7.7,0
63,Female,Research & Development,14,2.433675663116225,2.479576134253844,37006.0,1.3,0
32,Female,Sales,8,1.9113406511270847,3.5854598248409197,52400.0,1.4,0
54,Male,Research & Development,2,3.687713823803942,4.450806707963515,46414.0,1.2,0
57,Female,Human Resources,2,3.1826215902630794,2.8703674274480893,63897.0,7.8,0
62,Male,Research & Development,20,3.7361402776422077,2.4392697326926887,48215.0,24.1,1
37,Female,Sales,19,2.278693385898947,2.448423440246577,51884.0,11.3,1
